id,@id,access,access:covid19,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:suburb,air_conditioning,alt_name,amenity,area,artwork_type,bar,bench,bicycle,bin,board_type,branch,brewery,brewery:Pils,brewery:Weizen,brewery:helles,brewery:pils,brewery:weizen,bridge,bridge:structure,building,building:colour,building:levels,building:part,bus,capacity,capacity:biergarten,capacity:disabled,capacity:pub,changing_table,changing_table:location,check_date,check_date:cycleway:surface,check_date:opening_hours,check_date:smoking,check_date:toilets:wheelchair,class:bicycle,clothes,club,cocktails,colour,comment,contact:email,contact:facebook,contact:fax,contact:instagram,contact:mobile,contact:phone,contact:twitter,contact:website,contact:yelp,content,craft,created_by,cruising,cuisine,currency:EUR,currency:XBT,cycleway:both,cycleway:left,cycleway:right,cycleway:surface,delivery,delivery_hours,description,description:de,designation,destination,destination:colour,destination:lanes,destination:ref,destination:symbol,diet:halal,diet:kosher,diet:vegan,diet:vegetarian,disused:amenity,disused:shop,drink:beer,drink:club-mate,drink:coffee,drink:tea,drink:wine,drive_through,dual_carriageway,ele,email,end_date,entrance,est_height,event,fax,fee,fee:icom_member,female,fetish:bears,fetish:jeans,fetish:leather,fetish:rubber,fetish:sneakers,fetish:uniform,fixme,food,foot,footway:surface,from,full_name,gambling,games,gtfs:feed,gtfs:route_id,gtfs:shape_id,gtfs:trip_id:like,gtfs:trip_id:sample,hairdresser,happy_hours,healthcare,healthcare:speciality,height,heritage,heritage:operator,hgv,highway,historic,horse,identity,image,incline,indoor,indoor_seating,industrial,information,inscription,instagram,interaction,internet_access,internet_access:fee,internet_access:ssid,karaoke,kerb,kerb:height,landuse,lane_markings,lanes,layer,leisure,level,lgbtq,lgbtq:men,lit,live_music,loc_name,location,lockable,male,man_made,mapillary,material,max_age,maxheight,maxspeed,maxspeed:type,memorial,microbrewery,min_age,mobile,moped,motor_vehicle,motorcar,motorroad,music_genre,mvv:zone,name,name:de,name:en,name:etymology,name:etymology:wikidata,name:it,name:ru,name:signed,name:zh,narrow,network,network:area,network:guid,network:short,network:wikidata,network:wikipedia,nohousenumber,note,office,official_name,old_name,old_opening_hours,old_website,oneway,opening_hours,opening_hours:covid19,opening_hours:kitchen,opening_hours:signed,opening_hours:url,operator,operator:short,operator:type,organic,origin,outdoor_area,outdoor_seating,parking:both,parking:both:restriction,parking:condition:both,parking:lane:both,parking:left,parking:left:fee,parking:left:orientation,parking:right,parking:right:restriction,payment:american_express,payment:apple_pay,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:diners_club,payment:discover_card,payment:electronic_purses,payment:girocard,payment:google_pay,payment:lightning,payment:lightning_contactless,payment:maestro,payment:mastercard,payment:none,payment:notes,payment:onchain,payment:qr_code,payment:satispay,payment:unionpay,payment:v_pay,payment:visa,phone,placement,platform:width,postal_code,preschool,product,public_transport,public_transport:version,railway,ref,ref:BLfD,ref:IFOPT,ref:vatin,ref_trips,reservation,roof:colour,roof:height,roof:levels,roof:material,roof:shape,room,route,route:category,seasonal,seats,second_hand,segregated,self_service,service:electricity,share_taxi,shelter,shisha,shop,short_name,shoulder,sidewalk,sidewalk:both,sidewalk:left,sidewalk:right,sidewalk:right:width,smoking,smoking:outside,smoothness,social_facility,social_facility:for,source,source:maxspeed,source_ref,sport,stars,start_date,station,subway,surface,tactile_paving,takeaway,temporary:amenity,terrace,theme,tmc,to,toilets,toilets:access,toilets:wheelchair,tourism,traffic_sign,train,tunnel,turn:lanes,type,unsigned,website,website:menu,wheelchair,wheelchair:description,width,wifi,wikidata,wikimedia_commons,wikipedia,yelp,zone:maxspeed,@geometry,geometry,city_source,source_crs
node/1346984915,node/1346984915,,,München,DE,,,8,,80469,Utzschneiderstraße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-11,,,,,,,,,,,,,,+49 89 2609393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,,,,,Bum Bum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,POINT (11.575511 48.133923),Munich,EPSG:4326
node/1346990840,node/1346990840,,,München,DE,,,8,,80469,Hans-Sachs-Straße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-12,,,,,,,,,,,,,,+49 89 266175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,primary,,,,,,,,,,,,,,,,,,,,,,,,Drei Glöcklein,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 15:00-03:00, Sa-Su 11:00-03:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,POINT (11.569836 48.130006),Munich,EPSG:4326
node/1357982129,node/1357982129,,,,,,,2,,81541,Taubenstraße,,no,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Brewsli,,,,,,,,,,,,,,,,,,,,,,,,Tu-Th 17:00-24:00; Fr 17:00-00:00; Sa 16:00-00:00; Su 16:00-23:00,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://brewsli.de/,,no,Kein Rollstuhl-WC vorhanden.,,,,,,,,,POINT (11.579317 48.121622),Munich,EPSG:4326
node/1358014327,node/1358014327,,,,,,,29,,81541,Falkenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08,,2024-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ösiwein,,,,,,,,,,,,,,,,,,,,,,,,"Th 14:00-17:00; Fr 14:00-19:00; Sa[1] 11:00-16:00 || ""und nach Vereinbarung""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oesiwein.de/,,no,,,,,,,,,,POINT (11.578965 48.121748),Munich,EPSG:4326
node/1371548072,node/1371548072,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zum Biereder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,POINT (11.549928 48.163358),Munich,EPSG:4326
way/1372513614,way/1372513614,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss Biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (11.505596 48.155355),Munich,EPSG:4326
node/1373748260,node/1373748260,,,München,DE,,,18,,80469,Corneliusstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post@bergwein.com,,,,,+49 89 20206802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bergwein,,,,,,,,,,,,,,,,,,,,,,,,Tu-Fr 12:00-20:00; Sa 10:00-18:00,,,,,Bergwein e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 89 20206808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bergwein-shop.com/,,no,,,,,,,,,,POINT (11.576581 48.131146),Munich,EPSG:4326
node/1377864797,node/1377864797,,,München,,,,4,,80807,Oberhofer Platz,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE Sportsbar,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-05:00,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,yes,yes,,,yes,,,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,POINT (11.576573 48.186379),Munich,EPSG:4326
node/1384676475,node/1384676475,,,München,DE,,,75,,80802,Kaulbachstraße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@alte-galerie.de,,,,,+49 89 349887,,https://www.alte-galerie.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alte Galerie,,,,,,,,,,,,,,,,,,,,,,,,"Fr,Sa,PH-1 day 20:00+",,,,,Heinz Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,Stufen,,,,,,,,,POINT (11.585123 48.154255),Munich,EPSG:4326
way/1390987592,way/1390987592,,,München,,,,80,,80636,Nederlinger Straße,,,,biergarten,,,,,,,,,yes;hofbräu_münchen,,,,,,,,,,,,,,,,,,,2026-04-18,,,,,,,,,,,,,,,,,,,,,,,,bavarian;croatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Röth-Linde in Nederling,,,,,,,,,,,,,,,,,,,,,,,,"29.04.2025-28.09.2025 Mo off; 29.04.2025-28.09.2025 Tu-Fr 12:00-21:30; 29.04.2025-28.09.2025 Sa,PH 11:00-22:00; 29.04.2025-28.09.2025 Su 11:00-21:00",,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,+49 15561 832721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (11.51404 48.170844),Munich,EPSG:4326
node/1395147784,node/1395147784,,,München,DE,,,40,,80469,Frauenstraße,,,,restaurant,,,,,,,,,Paulaner,,,,,,,,,,,,,,,,,,,,,2023-06-27,,,,,,,,,,,,,,,,,,,,,,bavarian,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wirtshaus im Braunauer Hof,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 10:00-24:00; Su 10:00-23:00,,,,,"Kristina Klaric, Mario Klaric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 89 223613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://braunauer-hof.com/,,,,,,,,,,,,POINT (11.580944 48.134505),Munich,EPSG:4326
node/1396094605,node/1396094605,,,München,DE,,,49,,80802,Leopoldstraße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEO 49 Bar & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Su,PH 11:30-23:00+",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.585537 48.160268),Munich,EPSG:4326
node/1396097882,node/1396097882,,,München,DE,,,27,,80802,Leopoldstraße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://de-de.facebook.com/orientgardenmuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orient Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,Stufe,,,,,,,,,POINT (11.584508 48.158208),Munich,EPSG:4326
node/1396114309,node/1396114309,,,München,DE,,,7,,80802,Leopoldstraße,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-25,,,,,,,,,,,,,,,,,,,,,,coffee_shop;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar Giornale,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 08:00-01:00, Fr,Sa 08:00-02:00, Su 09:00-24:00",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bar-giornale.com/,,limited,"Innen- und Außenbereich ( Terrasse ) barrierefrei, lediglich kein Rolli-WC.- Tische innen im Rest. eng gestellt.- Google Street hier nicht mehr aktuell",,,,,,,,,POINT (11.582544 48.154318),Munich,EPSG:4326
node/1398770956,node/1398770956,,,München,DE,,,16,,80337,Tumblingerstraße,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little Odessa,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.559506 48.127044),Munich,EPSG:4326
way/1402454157,way/1402454157,,,München,DE,,,6,,,Aribonenstraße,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alter Wirt,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 89 6891862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alterwirt-muenchen.de/,,,,,,,,,,,center,POINT (11.614564 48.114712),Munich,EPSG:4326
node/1406092553,node/1406092553,,,München,DE,,,50,,80799,Georgenstraße,,,,bar,,,,,,,,,Löwenbräu,,,,,,,,,,,,,,,,,,,2026-04-27,,,,,,,,,,,,,,,,+49 89 89085456,,https://www.pomp-bar.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pomp,,,,,,,,,,,,,,,,,,,,,,,,Th-Sa 20:30-04:30,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,Stufe,,,,,,,,,POINT (11.57549 48.155295),Munich,EPSG:4326
way/1411781346,way/1411781346,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (11.498364 48.168312),Munich,EPSG:4326
way/1420303677,way/1420303677,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,separate,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,4,,,,,,yes,,,,,,,,,,,60,,,,,,,,,no,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,separate,,,,,,,,,,,,,,,asphalt,,,,,,DE:35345/27965,,,,,,,,,left|through|through|through,,,,,,,,,Q1503345,,,,,center,POINT (11.535811 48.176289),Munich,EPSG:4326
way/1421993409,way/1421993409,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,separate,,,,,,,,,,,,,,,asphalt,,,,,,DE:27964/35345,,,,,,,,,left|through|through|through;right,,,,,,,,,Q1503345,,,,,center,POINT (11.52769 48.176328),Munich,EPSG:4326
way/1423348445,way/1423348445,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,60,,,,,,,,,no,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,middle_of:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,separate,,,,,,,,,,,,,,,asphalt,,,,,,DE:27964/35345,,,,,,,,,|through|through|through,,,,,,,,,Q1503345,,,,,center,POINT (11.522885 48.176263),Munich,EPSG:4326
way/1423348446,way/1423348446,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,60,,,,,,,,,no,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,separate,,,,,,,,,,,,,,,asphalt,,,,,,DE:27964/35345,,,,,,,,,through|through|through,,,,,,,,,Q1503345,,,,,center,POINT (11.522293 48.176045),Munich,EPSG:4326
way/1423348449,way/1423348449,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nürnberg;München;Landshut;Ingolstadt;Dachau;Messe/ICM;Allianz Arena,;white;yellow;yellow;yellow;white;white,,A 9;;;B 13;B 304;;,motorway;airport;;;;;soccer_stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,separate,,,,,,,,,,,,,,,asphalt,,,,,,DE:27964/35345,,,,,,,,,,,,,,,,,,Q1503345,,,,,center,POINT (11.522536 48.175902),Munich,EPSG:4326
node/1425994541,node/1425994541,,,,,0,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Cafe Noel,Cafe Noel,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 08:00-02:00,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,POINT (11.459371 48.14632),Munich,EPSG:4326
way/1446551154,way/1446551154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,Barbierstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lane,no,parallel,no,no_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (11.499284 48.117021),Munich,EPSG:4326
node/1448159484,node/1448159484,,,,,,,,,,,,,,biergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.648595 48.139573),Munich,EPSG:4326
way/1459471553,way/1459471553,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,60,,,,,,,,,no,,,Georg-Brauchle-Ring,,,,Q108550,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,DE:35345/27965,,,,,,,,,left|through|through|through|right,,,,,,,,,Q1503345,,,,,center,POINT (11.529489 48.176522),Munich,EPSG:4326
